98
104
99
107
98
101
104
104
98
104
99
106
98
98
106
98
104
98
106
100
98
106
99
98
104
98
106
101
98
98
106
99
98
100
104
104
99
98
106
99
98
105
100
99
104
98
106
99
98
100
104
98
98
104
99
106
98
102
107
98
104
98
99
107
99
99
106
98
104
98
100
106
98
100
106
98
104
98
99
107
98
99
99
104
98
104
104
104
98
106
99
104
98
102
98
104
98
99
106
98
100
106
98
104
98
99
101
104
106
99
98
104
98
106
99
104
99
106
98
104
98
99
107
104
98
99
101
104
104
98
99
104
98
99
106
98
104
98
98
105
98
99
106
98
104
106
98
104
98
106
99
98
99
106
98
104
98
106
99
104
99
99
104
99
104
99
99
98
104
99
106
98
104
98
106
104
98
106
99
98
104
98
98
104
98
106
99
99
104
99
98
104
98
106
99
104
99
106
98
104
98
99
106
104
99
106
98
104
98
99
103
98
106
99
104
98
104
99
98
104
99
107
98
98
104
104
98
101
106
98
104
98
99
104
98
99
107
98
103
106
98
104
98
106
99
98
106
99
98
104
104
99
99
102
106
99
98
104
98
106
99
102
99
106
98
98
104
99
102
104
99
99
104
98
104
98
98
104
99
106
98
104
99
100
98
104
99
106
100
99
104
98
104
98
106
99
98
106
99
104
98
104
99
99
98
102
106
99
98
104
98
106
98
102
99
106
98
104
98
98
102
104
99
99
104
98
106
98
104
98
100
106
98
99
106
100
98
104
99
106
98
99
106
98
104
98
100
104
98
106
99
98
104
98
107
98
100
106
99
98
104
98
104
98
101
99
106
98
104
99
98
104
98
106
99
98
99
99
103
104
98
99
107
98
99
106
100
98
104
99
98
104
99
106
98
104
98
100
98
98
104
104
99
98
104
104
104
98
102
100
106
98
104
99
98
104
100
100
106
98
99
106
98
102
104
99
99
104
99
100
104
98
104
99
104
98
106
99
100
98
104
99
98
104
98
106
100
98
104
98
98
104
99
104
98
104
98
98
104
98
101
106
98
104
99
98
104
98
106
99
104
99
99
104
98
104
99
106
98
100
107
98
102
98
106
105
98
107
99
98
104
98
106
105
98
106
99
102
98
104
99
99
104
99
104
98
104
106
98
104
98
101
100
104
99
106
98
104
98
106
99
98
106
99
98
104
102
99
98
104
99
106
98
102
104
99
100
104
104
99
99
104
100
98
104
98
104
99
99
104
98
107
98
98
104
99
106
98
106
99
98
104
98
101
106
104
99
106
98
104
98
104
98
104
99
99
104
98
104
99
98
104
98
99
106
98
102
104
104
98
104
100
106
98
100
99
105
98
100
106
99
102
99
106
98
99
104
99
106
98
106
99
98
104
98
101
104
98
106
99
98
104
98
104
98
104
99
99
104
98
104
98
104
98
99
106
98
102
99
105
98
104
99
99
104
106
99
98
104
104
99
99
104
99
106
98
98
104
100
104
98
106
99
98
102
104
104
98
104
99
99
104
98
104
99
98
104
104
99
98
104
98
98
104
98
106
99
98
104
106
98
98
104
99
106
98
99
107
98
98
104
99
106
98
106
99
98
104
98
106
98
104
99
100
104
104
98
99
104
104
98
99
107
98
99
104
98
104
98
99
106
98
104
99
99
104
98
106
99
104
99
106
98
104
98
99
106
100
101
103
96
104
104
99
100
100
106
99
98
104
98
102
98
101
102
106
98
104
98
104
98
104
99
102
102
104
106
96
104
104
99
99
104
104
99
98
104
98
106
99
